Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
2015-09-19,19,September,2015,23,Youth (<25),Male,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,722,1252,1974
2015-09-19,19,September,2015,47,Adults (35-64),Female,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,436,755,1191
2015-09-19,19,September,2015,36,Adults (35-64),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,1008,1266,2274
2015-09-19,19,September,2015,47,Adults (35-64),Female,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,334,420,754
2015-09-19,19,September,2015,39,Adults (35-64),Male,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,713,1120,161,713,874
2015-09-19,19,September,2015,31,Young Adults (25-34),Female,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295,1443,2504,3947
2015-09-20,20,September,2015,43,Adults (35-64),Male,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 46",3,755,1215,1307,2265,3572
2015-09-20,20,September,2015,32,Young Adults (25-34),Male,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,538,1252,1790
2015-09-20,20,September,2015,39,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,1335,2171,3506
2015-09-20,20,September,2015,45,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540,185,344,529
2015-09-21,21,September,2015,24,Youth (<25),Male,United States,Oregon,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,120,344,464
2015-09-21,21,September,2015,34,Young Adults (25-34),Male,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 40",2,295,540,468,590,1058
2015-09-21,21,September,2015,45,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-750 Black, 52",3,344,540,556,1032,1588
2015-09-21,21,September,2015,37,Adults (35-64),Female,United States,Oregon,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,250,713,963
2015-09-22,22,September,2015,34,Young Adults (25-34),Male,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,77,344,421
2015-09-22,22,September,2015,26,Young Adults (25-34),Male,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,77,344,421
2015-09-22,22,September,2015,48,Adults (35-64),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,997,1252,2249
2015-09-22,22,September,2015,38,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,1335,2171,3506
2015-09-23,23,September,2015,36,Adults (35-64),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,997,1252,2249
2015-09-23,23,September,2015,46,Adults (35-64),Female,United States,Oregon,Bikes,Mountain Bikes,"Mountain-500 Black, 40",1,295,540,169,295,464
2015-09-23,23,September,2015,42,Adults (35-64),Female,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,77,344,421
2015-09-24,24,September,2015,23,Youth (<25),Male,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,538,1252,1790
2015-09-24,24,September,2015,29,Young Adults (25-34),Female,United States,California,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,854,1482,2336
2015-09-24,24,September,2015,32,Young Adults (25-34),Female,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,538,1252,1790
2015-09-24,24,September,2015,26,Young Adults (25-34),Female,United States,Oregon,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,906,2171,3077
2015-09-24,24,September,2015,18,Youth (<25),Female,United States,California,Bikes,Mountain Bikes,"Mountain-100 Silver, 42",1,1912,3400,1420,1912,3332
2015-09-25,25,September,2015,29,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,1335,2171,3506
2015-09-25,25,September,2015,39,Adults (35-64),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,997,1252,2249
2015-09-25,25,September,2015,18,Youth (<25),Male,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,385,713,1098
2015-09-25,25,September,2015,26,Young Adults (25-34),Female,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,193,755,948
2015-09-26,26,September,2015,51,Adults (35-64),Female,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,334,420,754
2015-09-26,26,September,2015,47,Adults (35-64),Female,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,334,420,754
2015-09-26,26,September,2015,34,Young Adults (25-34),Male,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 40",1,295,540,234,295,529
2015-09-26,26,September,2015,38,Adults (35-64),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
2015-09-27,27,September,2015,19,Youth (<25),Female,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,722,1252,1974
2015-09-27,27,September,2015,41,Adults (35-64),Female,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,544,1266,1810
2015-09-27,27,September,2015,45,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
2015-09-27,27,September,2015,19,Youth (<25),Male,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,385,713,1098
2015-09-27,27,September,2015,49,Adults (35-64),Female,United States,California,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,854,1482,2336
2015-09-27,27,September,2015,22,Youth (<25),Male,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 46",3,755,1215,578,2265,2843
2015-09-28,28,September,2015,35,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 48",3,713,1120,1154,2139,3293
2015-09-28,28,September,2015,24,Youth (<25),Female,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,538,1252,1790
2015-09-28,28,September,2015,24,Youth (<25),Male,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,620,2171,2791
2015-09-28,28,September,2015,48,Adults (35-64),Female,United States,California,Bikes,Touring Bikes,"Touring-3000 Yellow, 58",1,461,742,266,461,727
2015-09-28,28,September,2015,18,Youth (<25),Female,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,544,1266,1810
2015-09-29,29,September,2015,18,Youth (<25),Female,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,544,1266,1810
2015-09-29,29,September,2015,17,Youth (<25),Male,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,713,1120,385,713,1098
2015-09-30,30,September,2015,34,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,839,1555,2394
2015-09-30,30,September,2015,49,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
2015-09-30,30,September,2015,35,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,1335,2171,3506
2015-09-30,30,September,2015,43,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
2015-10-01,1,October,2015,27,Young Adults (25-34),Female,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",3,755,1215,1307,2265,3572
2015-10-01,1,October,2015,30,Young Adults (25-34),Male,United States,Washington,Bikes,Road Bikes,"Road-650 Red, 58",2,487,783,247,974,1221
2015-10-02,2,October,2015,34,Young Adults (25-34),Male,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,1335,2171,3506
2015-10-02,2,October,2015,35,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,713,1120,385,713,1098
2015-10-02,2,October,2015,56,Adults (35-64),Female,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,538,1252,1790
2015-10-02,2,October,2015,31,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-650 Black, 62",2,487,783,561,974,1535
2015-10-02,2,October,2015,25,Young Adults (25-34),Female,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,234,295,529
2015-10-02,2,October,2015,17,Youth (<25),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
2015-10-03,3,October,2015,21,Youth (<25),Female,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",1,420,769,334,420,754
2015-10-03,3,October,2015,39,Adults (35-64),Male,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,713,1120,161,713,874
2015-10-03,3,October,2015,30,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-650 Black, 58",1,487,783,280,487,767
2015-10-03,3,October,2015,51,Adults (35-64),Female,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",2,420,769,667,840,1507
2015-10-04,4,October,2015,26,Young Adults (25-34),Male,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,436,755,1191
2015-10-04,4,October,2015,23,Youth (<25),Female,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,1443,2504,3947
2015-10-04,4,October,2015,29,Young Adults (25-34),Female,United States,California,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,854,1482,2336
2015-10-04,4,October,2015,27,Young Adults (25-34),Female,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,436,755,1191
2015-10-04,4,October,2015,28,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",3,344,540,556,1032,1588
2015-10-05,5,October,2015,27,Young Adults (25-34),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,997,1252,2249
2015-10-05,5,October,2015,26,Young Adults (25-34),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,1008,1266,2274
2015-10-05,5,October,2015,20,Youth (<25),Male,United States,Washington,Bikes,Mountain Bikes,"Mountain-400-W Silver, 46",2,420,769,360,840,1200
2015-10-05,5,October,2015,27,Young Adults (25-34),Female,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540,77,344,421
2015-10-05,5,October,2015,56,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,385,713,1098
2015-10-05,5,October,2015,32,Young Adults (25-34),Female,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,538,1252,1790
2015-10-05,5,October,2015,25,Young Adults (25-34),Female,United States,California,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,854,1482,2336
2015-10-06,6,October,2015,38,Adults (35-64),Male,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 50",2,755,1215,385,1510,1895
2015-10-06,6,October,2015,40,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,839,1555,2394
2015-10-06,6,October,2015,25,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,185,344,529
2015-10-06,6,October,2015,38,Adults (35-64),Male,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,544,1266,1810
2015-10-06,6,October,2015,46,Adults (35-64),Female,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,436,755,1191
2015-10-06,6,October,2015,31,Young Adults (25-34),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,997,1252,2249
2015-10-06,6,October,2015,49,Adults (35-64),Female,United States,Oregon,Bikes,Road Bikes,"Road-750 Black, 52",2,344,540,241,688,929
2015-10-06,6,October,2015,44,Adults (35-64),Female,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,538,1252,1790
2015-10-06,6,October,2015,49,Adults (35-64),Female,United States,Oregon,Bikes,Road Bikes,"Road-750 Black, 52",3,344,540,361,1032,1393
2015-10-06,6,October,2015,30,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-650 Black, 58",1,487,783,280,487,767
2015-10-07,7,October,2015,29,Young Adults (25-34),Female,United States,Washington,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,387,1519,1906
2015-10-07,7,October,2015,23,Youth (<25),Male,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",3,713,1120,1154,2139,3293
2015-10-07,7,October,2015,20,Youth (<25),Male,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,234,295,529
2015-10-07,7,October,2015,29,Young Adults (25-34),Female,United States,California,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,854,1482,2336
2015-10-07,7,October,2015,22,Youth (<25),Female,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",2,344,540,370,688,1058
2015-10-07,7,October,2015,22,Youth (<25),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,1008,1266,2274
2015-10-08,8,October,2015,25,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,185,344,529
2015-10-08,8,October,2015,23,Youth (<25),Female,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",1,420,769,334,420,754
2015-10-08,8,October,2015,19,Youth (<25),Male,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",3,420,769,1001,1260,2261
2015-10-08,8,October,2015,23,Youth (<25),Male,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,538,1252,1790
2015-10-08,8,October,2015,28,Young Adults (25-34),Male,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,713,1120,161,713,874
2015-10-08,8,October,2015,25,Young Adults (25-34),Female,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,234,295,529
2015-10-08,8,October,2015,21,Youth (<25),Female,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,722,1252,1974
2015-10-08,8,October,2015,37,Adults (35-64),Male,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,436,755,1191
2015-10-09,9,October,2015,19,Youth (<25),Female,United States,California,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,854,1482,2336
2015-10-09,9,October,2015,27,Young Adults (25-34),Male,United States,California,Bikes,Touring Bikes,"Touring-3000 Blue, 44",2,461,742,532,922,1454
2015-10-10,10,October,2015,40,Adults (35-64),Female,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,722,1252,1974
2015-10-10,10,October,2015,30,Young Adults (25-34),Female,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,193,755,948
2015-10-10,10,October,2015,36,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-650 Red, 62",1,487,783,280,487,767
2015-10-10,10,October,2015,36,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 42",2,1083,1701,1168,2166,3334
2015-10-10,10,October,2015,28,Young Adults (25-34),Female,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 44",2,713,1120,321,1426,1747
2015-10-11,11,October,2015,19,Youth (<25),Male,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,385,713,1098
2015-10-11,11,October,2015,31,Young Adults (25-34),Female,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,854,1482,2336
2015-10-11,11,October,2015,30,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-650 Black, 58",2,487,783,561,974,1535
2015-10-11,11,October,2015,36,Adults (35-64),Female,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,546,1555,2101
2015-10-11,11,October,2015,29,Young Adults (25-34),Female,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,729,1266,1995
2015-10-11,11,October,2015,27,Young Adults (25-34),Female,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,436,755,1191
2015-10-11,11,October,2015,30,Young Adults (25-34),Female,United States,Washington,Bikes,Road Bikes,"Road-650 Red, 58",1,487,783,124,487,611
2015-10-12,12,October,2015,28,Young Adults (25-34),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,997,1252,2249
2015-10-12,12,October,2015,27,Young Adults (25-34),Male,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,193,755,948
2015-10-12,12,October,2015,56,Adults (35-64),Female,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540,77,344,421
2015-10-13,13,October,2015,29,Young Adults (25-34),Female,United States,Washington,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,387,1519,1906
2015-10-13,13,October,2015,25,Young Adults (25-34),Male,United States,California,Bikes,Road Bikes,"Road-750 Black, 52",3,344,540,556,1032,1588
2015-10-13,13,October,2015,51,Adults (35-64),Male,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",3,420,769,1001,1260,2261
2015-10-13,13,October,2015,21,Youth (<25),Female,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",1,420,769,334,420,754
2015-10-13,13,October,2015,28,Young Adults (25-34),Male,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,713,1120,161,713,874
2015-10-13,13,October,2015,21,Youth (<25),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,1008,1266,2274
2015-10-13,13,October,2015,32,Young Adults (25-34),Female,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,854,1482,2336
2015-10-14,14,October,2015,42,Adults (35-64),Female,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",3,344,540,232,1032,1264
2015-10-14,14,October,2015,19,Youth (<25),Male,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",2,420,769,667,840,1507
2015-10-14,14,October,2015,18,Youth (<25),Female,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,544,1266,1810
2015-10-14,14,October,2015,36,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-650 Red, 62",2,487,783,561,974,1535
2015-10-14,14,October,2015,30,Young Adults (25-34),Female,United States,Washington,Bikes,Road Bikes,"Road-650 Red, 58",1,487,783,124,487,611
2015-10-14,14,October,2015,30,Young Adults (25-34),Male,United States,Oregon,Bikes,Road Bikes,"Road-650 Red, 62",1,487,783,186,487,673
2015-10-14,14,October,2015,29,Young Adults (25-34),Male,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,1335,2171,3506
2015-10-14,14,October,2015,27,Young Adults (25-34),Female,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,436,755,1191
2015-10-15,15,October,2015,36,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,584,1083,1667
2015-10-15,15,October,2015,56,Adults (35-64),Male,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295,1076,2504,3580
2015-10-15,15,October,2015,27,Young Adults (25-34),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
2015-10-15,15,October,2015,29,Young Adults (25-34),Male,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,154,688,842
2015-10-15,15,October,2015,32,Young Adults (25-34),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,1008,1266,2274
2015-10-15,15,October,2015,38,Adults (35-64),Male,United States,Oregon,Bikes,Mountain Bikes,"Mountain-500 Silver, 48",3,308,565,534,924,1458
2015-10-16,16,October,2015,26,Young Adults (25-34),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,1008,1266,2274
2015-10-16,16,October,2015,28,Young Adults (25-34),Male,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 50",2,755,1215,385,1510,1895
2015-10-16,16,October,2015,32,Young Adults (25-34),Female,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,854,1482,2336
2015-10-16,16,October,2015,30,Young Adults (25-34),Male,United States,California,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,854,1482,2336
2015-10-16,16,October,2015,36,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-650 Red, 62",2,487,783,561,974,1535
2015-10-16,16,October,2015,36,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-650 Red, 62",3,487,783,841,1461,2302
2015-10-17,17,October,2015,52,Adults (35-64),Male,United States,Oregon,Bikes,Mountain Bikes,"Mountain-500 Silver, 52",1,308,565,178,308,486
2015-10-18,18,October,2015,30,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-650 Black, 58",3,487,783,841,1461,2302
2015-10-18,18,October,2015,27,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,185,344,529
2015-10-18,18,October,2015,51,Adults (35-64),Female,United States,California,Bikes,Touring Bikes,"Touring-3000 Yellow, 54",1,461,742,266,461,727
2015-10-18,18,October,2015,57,Adults (35-64),Female,United States,Washington,Bikes,Mountain Bikes,"Mountain-500 Black, 40",3,295,540,379,885,1264
2015-10-18,18,October,2015,51,Adults (35-64),Male,United States,California,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,854,1482,2336
2015-10-18,18,October,2015,51,Adults (35-64),Male,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,193,755,948
2015-10-18,18,October,2015,40,Adults (35-64),Female,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,351,1555,1906
2015-10-18,18,October,2015,34,Young Adults (25-34),Female,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,722,1252,1974
2015-10-19,19,October,2015,51,Adults (35-64),Female,United States,California,Bikes,Touring Bikes,"Touring-3000 Yellow, 54",2,461,742,532,922,1454
2015-10-19,19,October,2015,27,Young Adults (25-34),Female,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,722,1252,1974
2015-10-19,19,October,2015,25,Young Adults (25-34),Male,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,193,755,948
2015-10-19,19,October,2015,19,Youth (<25),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,997,1252,2249
2015-10-20,20,October,2015,26,Young Adults (25-34),Male,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",1,420,769,334,420,754
2015-10-20,20,October,2015,36,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-650 Red, 62",1,487,783,280,487,767
2015-10-20,20,October,2015,42,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",2,344,540,370,688,1058
2015-10-21,21,October,2015,41,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540,185,344,529
2015-10-21,21,October,2015,27,Young Adults (25-34),Male,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,385,713,1098
2015-10-21,21,October,2015,48,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,385,713,1098
2015-10-21,21,October,2015,29,Young Adults (25-34),Male,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,729,1266,1995
2015-10-22,22,October,2015,49,Adults (35-64),Male,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,351,1555,1906
2015-10-22,22,October,2015,27,Young Adults (25-34),Male,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",2,713,1120,769,1426,2195
2015-10-22,22,October,2015,38,Adults (35-64),Female,United States,Washington,Bikes,Touring Bikes,"Touring-3000 Blue, 62",3,461,742,353,1383,1736
2015-10-22,22,October,2015,43,Adults (35-64),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
2015-10-22,22,October,2015,22,Youth (<25),Female,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 38",2,713,1120,321,1426,1747
2015-10-22,22,October,2015,32,Young Adults (25-34),Female,United States,Washington,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,378,1482,1860
2015-10-22,22,October,2015,36,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-650 Red, 62",1,487,783,280,487,767
2015-10-22,22,October,2015,36,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-650 Red, 62",3,487,783,841,1461,2302
2015-10-23,23,October,2015,34,Young Adults (25-34),Female,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,722,1252,1974
2015-10-23,23,October,2015,30,Young Adults (25-34),Male,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",3,420,769,1001,1260,2261
2015-10-23,23,October,2015,28,Young Adults (25-34),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,997,1252,2249
2015-10-23,23,October,2015,19,Youth (<25),Female,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,385,713,1098
2015-10-23,23,October,2015,23,Youth (<25),Male,United States,Illinois,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,1121,2171,3292
2015-10-23,23,October,2015,36,Adults (35-64),Male,United States,Washington,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1083,1701,244,1083,1327
2015-10-23,23,October,2015,17,Youth (<25),Male,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 38",2,713,1120,769,1426,2195
2015-10-23,23,October,2015,57,Adults (35-64),Female,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 40",1,295,540,234,295,529
2015-10-24,24,October,2015,28,Young Adults (25-34),Female,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,538,1252,1790
2015-10-24,24,October,2015,27,Young Adults (25-34),Male,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,385,713,1098
2015-10-25,25,October,2015,53,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,1335,2171,3506
2015-10-25,25,October,2015,42,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,839,1555,2394
2015-10-25,25,October,2015,30,Young Adults (25-34),Female,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,854,1482,2336
2015-10-25,25,October,2015,45,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540,185,344,529
